mushroom_type,temperature,humidity,co2,ph,growth_days,casing_quality,has_disease,yield_kg,harvest_ready,edible
Shiitake,25.438060700126844,85.35136750817571,1160.9744228203313,6.253764313102316,16,5,0,3.58,0,True
Shiitake,24.420659942607294,81.81303776849188,1603.5073633692052,6.139505090557373,18,3,0,9.0,0,True
Button,26.953664481115133,89.68491755793961,1325.2062112912874,6.665486924181812,19,9,0,7.864000000000001,0,True
Oyster,27.13267172402792,77.05132901459291,782.5771240571521,6.6407618480378625,18,8,0,11.39,0,True
Button,22.184967711944388,85.53760312520525,1540.5978412361806,6.594698443551944,22,4,0,6.9,0,True
Poisonous,20.761060321140803,81.56892828200723,1459.974410013374,7.191888304738376,21,3,0,7.55,0,False
Shiitake,18.562914329373985,79.25274098028481,984.4969327903608,5.997436466222766,15,4,1,4.2,0,True
Button,23.441881855669386,88.39384439819243,1202.9636659277573,6.22054421556079,17,3,0,13.52,0,True
Button,24.611865413515957,82.73625802141576,1385.1216767751125,6.642970626747991,15,4,0,3.04,0,True
Button,19.052978748136525,84.70465137109835,761.7382306686713,5.86990300260242,24,7,0,9.87,0,True
Button,17.300525962373253,82.64933317377042,486.2332986732249,6.6466322703340595,23,5,0,3.36,0,True
Shiitake,24.515025013070936,93.60780330428419,1674.300746180638,6.54454805143302,15,9,0,7.02,0,True
Button,18.43822001374066,77.02317777216273,747.2472470652706,5.6484214006656845,28,4,0,7.11,0,True
Button,22.482255746199787,87.64935121229098,989.6551016000093,6.328868656997445,24,4,0,6.63,0,True
Oyster,18.24779572021648,79.21830569764732,1377.4018216804336,6.9171286421871185,23,5,0,8.98,0,True
Shiitake,18.418131125091737,90.99312918118493,1099.315812409451,5.822098939111835,23,6,0,6.22,0,True
Oyster,24.986185748240388,86.46969798707002,1524.0286026424792,6.314565838500303,18,6,0,3.68,0,True
Poisonous,20.11354631630602,76.13077090160861,1303.863975396549,6.121824074379521,15,5,0,10.1,0,False
Poisonous,18.700483863926813,83.95158860461186,1510.339548451209,6.142363572818484,18,8,0,6.09,0,False
Button,18.132128432530273,83.47552036412954,1191.9370626696498,6.150596820872465,17,4,0,7.74,0,True
Oyster,18.979787154810126,83.79196692146398,1207.2484581690303,6.138361548096275,16,4,0,4.37,0,True
Poisonous,22.9714712565784,83.22561826116436,917.7025790668765,6.128839146899245,18,3,1,11.94,0,False
Button,23.27924066966642,85.09146505828318,1115.8289723251953,6.133423983147751,21,9,0,10.87,1,True
Poisonous,16.970479961010923,82.09243185026423,1318.4111937783077,6.845050717028972,20,3,0,6.94,0,False
Button,23.40880694350045,80.5366747912978,1118.5346762753413,6.174835179456414,16,8,0,6.39,0,True
Button,25.93605306464513,86.13739491895109,1203.6532758077126,5.740088268737155,17,5,0,8.576,0,True
Button,28.146182123269952,81.39386877847164,606.2650755714415,6.034863357302301,17,4,1,5.36,0,True
Shiitake,18.81369754470895,86.08578512521487,1138.0449638370835,6.543701255549725,27,9,0,13.93,0,True
Button,20.069344121416336,78.94808785146279,1684.4128628295869,6.494390222761716,29,7,0,4.93,0,True
Button,19.8829608387362,95.13038873801047,686.8459381464933,6.762148882447747,16,8,0,3.64,0,True
Button,21.388958348209236,88.19671168717629,1025.9012021181263,6.2487689071920975,23,7,0,15.9,1,True
Button,23.280802941993027,82.93765238786732,816.7283780616115,7.017193481500257,16,4,0,14.19,0,True
Shiitake,18.566938144259293,96.78280063490756,1173.615396302348,5.820855896726383,26,4,1,2.82,0,True
Poisonous,22.188243926637977,79.11866646755814,1294.9361244144616,5.756256221388037,26,5,0,8.38,0,False
Poisonous,19.822072800382678,84.16703184991873,1202.013042139192,7.001977973254119,23,8,0,6.9,0,False
Shiitake,21.699882977150256,75.75069865692251,1435.8912041576982,6.174257714931242,18,8,1,4.33,0,True
Poisonous,21.488918905048568,68.70343987370582,955.626767997706,5.762100208574784,26,8,0,6.47,0,False
Poisonous,22.89901789402208,80.20229634534371,1365.8496593042948,5.694650329614622,17,7,0,13.63,0,False
Button,23.175731775117995,84.21743200757366,1220.5912153227657,6.562064432294362,20,8,0,6.47,0,True
Oyster,23.07017372089797,84.50563737532028,1012.186027273895,6.602452311229311,21,5,0,11.72,1,True
Button,17.587248733845882,74.84837913372105,1068.8138581523665,6.807001107278563,20,6,0,4.28,0,True
Button,23.50789953436152,75.31906874676511,1003.2656097685983,6.690336281159498,18,3,0,11.28,0,True
Button,19.80388589892405,82.11546264257669,1621.7720673911629,5.973335194098188,18,7,0,5.15,0,True
Oyster,23.36203632374681,84.87759573297616,754.1620396499676,6.639324821812123,22,3,0,10.65,1,True
Shiitake,20.98754700516462,91.38438121940894,920.5966534754812,6.1471757123200454,29,6,0,11.45,0,True
Oyster,23.574217048070565,87.02875665219352,1439.8436496020713,7.110963823705547,28,9,0,16.12,0,True
Button,18.99225781340768,88.76256959332387,1457.6699493261667,6.903947722875014,29,9,0,11.51,0,True
Button,27.296079616401375,85.01819173428729,942.9146160958636,6.763024257897379,17,7,0,7.968000000000001,0,True
Oyster,19.61690195300455,94.84703182743408,989.3866115790768,6.118178530732515,26,7,1,3.25,0,True
Button,24.845087089947725,91.91743846060302,2031.564845179795,6.894983177659541,28,3,1,3.5280000000000005,0,True
Poisonous,23.199508316658036,92.5862292646135,1082.6075742218782,6.10760032051004,28,5,0,8.31,0,False
Button,23.72876668496776,92.77806150786361,1287.4868737880486,7.1014510539783124,23,7,0,10.84,1,True
Oyster,22.670309886046557,84.91495914626191,457.0164356499131,5.998696188295561,26,3,0,5.41,0,True
Button,13.466616335311512,82.75893246175882,1195.1267922491957,6.693694792719332,27,3,0,6.89,0,True
Oyster,20.671127423253196,82.06908393602723,1307.7360601150976,6.06180504907651,15,8,0,5.19,0,True
Poisonous,18.191800997747507,89.39130143211682,747.9295060394749,6.227696758245578,26,3,0,5.49,0,False
Button,21.164874842902748,87.45874928123419,1024.2238908974616,5.62827270694717,21,4,0,12.07,0,True
Button,23.736714096185256,89.21796305707925,1602.7574453989205,7.258922088521393,25,5,0,5.52,0,True
Shiitake,17.023395240512333,82.47272467425161,1370.4230458973573,7.072469233883007,17,5,0,11.83,0,True
Oyster,24.226772820683905,83.29504769257167,1205.8102926434021,6.558990204336181,26,7,0,12.59,0,True
Button,19.169659994954504,76.67923999620446,693.3120461748083,6.305276655110151,21,8,0,4.56,0,True
Button,23.857345158114285,85.2244366916403,1380.4751035127972,6.5687889220893005,16,8,0,9.71,0,True
Button,17.25560712836891,83.71554455649638,1622.6299832775805,6.069724743043806,18,3,1,8.28,0,True
Poisonous,24.749270785197723,83.99745925552452,1001.7750566183331,6.593063735049238,23,9,0,9.01,0,False
Poisonous,23.513471441390347,93.76214942770599,832.25344532752,6.163797893210402,20,3,0,7.66,0,False
Poisonous,22.71578379884134,84.97117549426954,1123.5172099353524,6.179034051643651,21,7,0,7.93,0,False
Button,17.186288575606284,86.29210738132312,1048.9262965598366,6.943652357726865,27,9,0,3.83,0,True
Button,21.357417476146008,82.67053352558935,1444.5690704514184,6.616811449998404,15,5,0,11.33,0,True
Button,22.20156208289494,76.8677137803035,970.4255322244074,6.470532131011021,15,7,0,8.26,0,True
Shiitake,22.647079490887023,85.27543138405626,1806.252997663502,6.106874999584634,17,5,0,5.69,0,True
Oyster,24.155024944397255,93.49202576220755,1476.4091323900254,6.773898656412226,18,4,0,6.81,0,True
Button,22.24330765087641,96.49784027286208,1281.8715150479413,6.874848639400118,19,6,0,7.47,0,True
Poisonous,22.19263203582583,77.821445648499,1387.30650965809,5.583479774705444,25,5,0,4.86,0,False
Button,22.272255304392868,88.9922825619576,891.4735778548586,5.66840247948723,20,6,0,9.56,0,True
Oyster,19.675228680425448,86.99341344624557,851.7365065961413,6.601127389125184,28,4,0,5.39,0,True
Shiitake,26.591195017987616,79.69451276238904,1146.3231246941823,6.597097726170465,29,4,1,7.21,0,True
Oyster,24.121004163453044,71.36868446635668,1613.5485528276308,7.002112795476758,28,8,0,6.86,0,True
Shiitake,22.359789462000105,76.09912258875377,1239.734818236215,6.584267730298997,20,9,1,9.43,0,True
Button,23.985001987582116,89.12794669450614,1502.4923091604921,6.667958976377515,15,3,0,10.51,0,True
Shiitake,25.08577088834224,92.16032913354132,907.5256497631067,6.453653720831281,28,3,1,3.07,0,True
Button,19.420651829790433,81.96343248241195,1668.1321994878804,6.428043060643359,23,3,0,5.65,0,True
Oyster,21.762348732223465,80.75939106242646,1191.929041969229,6.5750470753581745,18,5,0,10.13,0,True
Button,20.874589561444395,89.16664179791906,1047.5137895206851,6.872807289379788,25,9,0,6.68,0,True
Button,23.80947705161452,88.60959385831848,427.82149705294364,6.282762131339737,18,7,0,6.02,0,True
Poisonous,21.706030495774662,91.4821862693396,1141.6257654363533,7.054404398414675,20,9,0,10.78,1,False
Poisonous,19.584725092269444,79.65639604382179,1785.8227366424676,6.099477433760402,20,5,0,7.35,0,False
Shiitake,19.76275916209427,88.86548827380022,1302.0723876864943,7.2058267447464255,18,9,0,15.05,0,True
Shiitake,21.681186038979444,85.39989907029035,694.6987229111915,6.785685457906769,18,7,0,5.99,0,True
Poisonous,24.695046981621836,87.40981516645901,1332.6137962544883,6.683862476626951,25,3,0,4.66,0,False
Button,19.370342610017207,84.19433137957994,1471.9652369461614,6.409844509918088,29,8,0,10.33,0,True
Button,24.468924390915824,82.69748802438393,1570.16435536736,6.091425705652734,19,5,0,2.824,0,True
Oyster,23.61676262106076,81.76106017663399,1327.7966497024336,7.11334027841957,23,7,0,12.05,1,True
Oyster,27.19502076359948,83.96404948256405,1724.7128278423897,5.97996709949163,18,6,0,6.4,0,True
Poisonous,21.365323395108256,86.75118190093615,884.8705757677724,5.994983367531301,16,5,0,11.28,0,False
Shiitake,21.482926262205357,98.1005686454012,1119.9378366968017,6.117713010569396,27,8,0,13.11,0,True
Shiitake,22.98361536019109,85.2038287187898,953.2861206070095,5.956213902345192,27,8,0,7.89,0,True
Button,19.744069197523135,84.72704482956468,1391.8591136746427,7.089712224518653,16,5,0,8.94,0,True
Shiitake,25.035504631311188,93.30780674681628,1115.9613270089455,7.0928301721485925,16,7,0,7.93,0,True
Button,16.598401594617957,85.85216541584809,1681.228797836355,6.7575014915781795,19,9,0,13.75,0,True
Oyster,22.131075471011922,89.73971953550372,822.4028841842594,6.770919735817267,26,4,0,9.97,0,True
Poisonous,27.844252181932415,90.5921377297788,1579.2022382051216,7.396367273669244,23,5,0,7.9,0,False
Oyster,20.114290397284897,86.4267494228697,1421.076332691573,7.065930578765941,28,4,0,9.85,0,True
Button,22.17132552771359,87.55629184343326,1065.8755692382015,6.308423448109912,22,6,0,9.64,0,True
Button,20.356734759527864,80.21067298846407,1709.5658055227814,6.937077267993771,29,8,0,10.35,0,True
Shiitake,23.554635010335964,81.07868406042164,1222.2806019480024,6.590149178980372,29,8,0,14.54,0,True
Oyster,20.742048662533758,86.27344262919345,1596.3852326652095,5.514123668624493,28,9,0,15.4,0,True
Shiitake,20.861539332158994,89.13311909109777,1250.7922435229555,6.075206383701813,27,9,0,12.95,0,True
Oyster,18.419395733875202,88.31197207531352,599.937458422862,7.006290831035404,21,7,0,4.4,0,True
Button,25.59811576767607,94.52095631112286,1074.2263789817966,6.960549746233573,28,8,1,5.968,0,True
Poisonous,18.308851370465486,90.45655251183135,1710.9135439367126,6.485432181518088,28,9,0,3.29,0,False
Poisonous,17.73042821689767,80.85188381916417,1432.8859573912453,6.912054753192398,29,3,0,2.71,0,False
Poisonous,26.570315215422895,79.11665436877533,1047.7034742565363,6.419932204130235,20,4,0,3.9,0,False
Button,20.36568729343095,88.00017461179887,1673.9476914719876,5.927175292206028,29,3,0,13.23,0,True
Oyster,22.374759159936943,89.02957300404849,784.6015416812634,5.358139029074518,21,9,0,5.83,0,True
Oyster,20.62012667896643,89.51470337377258,1098.267292058008,5.901232612479613,28,8,0,14.66,0,True
Poisonous,25.127388934935183,88.27575460199746,744.3340523907397,6.886644844989851,19,8,0,13.0,0,False
Button,19.272115663957155,83.290402938383,1289.997912967947,7.320471728366145,23,6,0,10.84,1,True
Shiitake,18.532728173170447,88.1985686503826,1068.6471406879664,6.364878822411489,23,4,0,3.19,0,True
Button,20.24180538747719,81.51114718574298,994.1127254954366,6.740908655372305,28,6,0,7.15,0,True
Oyster,25.023536160372906,75.12819413190671,978.9045768151404,5.806794392895185,17,6,0,9.59,0,True
Button,18.017360189174365,85.01303070339205,1012.4079741685614,6.1566329650131255,27,3,0,5.18,0,True
Poisonous,24.396983272695763,86.48156396157175,938.252005323313,6.039641744830582,17,8,0,8.42,0,False
Button,22.132701381215092,83.77108940404834,1164.1876250059622,6.488759844037218,18,5,0,12.51,0,True
Shiitake,23.57667805652407,94.30576782692138,886.5072314254394,6.305566020344953,27,7,0,6.09,0,True
Shiitake,19.361722868789542,77.76803511512061,895.1067256753823,6.358031528225146,18,5,1,6.7,0,True
Button,20.372465259669255,79.78609110074753,383.01550720757484,6.108988369003615,20,5,0,12.42,1,True
Poisonous,19.437365407057424,87.41047769426879,1251.5658977666878,5.50431215598884,16,7,0,5.94,0,False
Button,20.739227085994713,87.01959437485844,1457.2715607948453,6.562803222272027,21,7,0,10.49,1,True
Button,20.21918619816355,88.83578738424842,1083.5355937438633,6.157054847279996,16,9,0,6.59,0,True
Oyster,18.65076202783117,85.52008969624369,1258.5796180251518,6.592436901685295,22,3,0,8.5,0,True
Button,19.5885259666102,79.09414650537364,1801.9016802650242,6.120305745636279,15,4,0,5.57,0,True
Button,24.589085522445657,81.2667909639681,1158.6427119228488,6.271145694735714,20,3,0,2.4000000000000004,0,True
Oyster,25.277719800880625,80.76426436065736,848.9726723499068,6.265095973335298,25,8,0,13.12,1,True
Poisonous,19.87680524331441,80.96548108013634,1460.643983878365,7.522205895254733,18,8,0,7.95,0,False
Poisonous,25.848265485497357,96.87676066498847,1108.9018048463042,5.847657360893999,17,9,0,4.13,0,False
Button,28.35481150340469,88.21081220788706,1675.738739139489,7.355367764910181,28,6,1,6.08,0,True
Button,19.78862231079412,85.08714794369754,1056.2527447329041,6.289878549183923,19,7,0,6.4,0,True
Button,21.14393271422915,85.90943318841381,1007.8992922813916,6.4575536350682325,23,3,0,13.03,1,True
Shiitake,24.400646434059446,89.76605486772021,1045.7835956385866,5.855414507457545,21,9,0,10.18,1,True
Shiitake,24.956210492342183,80.72211396340532,831.9718655108991,7.275869349659445,16,9,0,9.91,0,True
Button,28.805001275141525,82.00613287033129,1042.984401760115,6.5600132899306445,15,4,0,2.4000000000000004,0,True
Poisonous,27.03834891139806,76.55571728438402,1504.6793417472445,6.120476948619316,22,8,0,8.25,0,False
Poisonous,25.014764676015538,87.58734774999995,1066.554638397595,6.223947179988883,24,4,0,7.52,0,False
Oyster,21.38097361440278,93.7199715886247,1401.6467857712412,6.811158958990376,26,4,0,7.86,0,True
Button,20.238536878963913,81.31860967940894,958.9024701365406,6.609097526747889,16,7,0,7.4,0,True
Shiitake,19.506954029285343,81.71807358527963,1044.3793532910227,6.691097618517973,19,4,0,8.34,0,True
Button,25.263086644988288,86.29515951658497,941.3261031544082,6.639552956724698,28,7,0,2.72,0,True
Shiitake,20.337999973262406,88.77009176000362,1414.5341102507737,6.2138931938635835,15,3,0,8.94,0,True
Button,14.678381442974953,77.15877638026929,997.2999904423291,5.868423807329668,15,4,0,8.33,0,True
Poisonous,22.479543654491263,75.45213268749781,1386.5328005165422,6.547604850467811,16,4,0,6.63,0,False
Oyster,24.802956898365757,87.15345773826863,822.0144232922542,6.30837553036343,16,6,0,10.98,0,True
Button,19.684683823668987,89.78579693382677,1441.4156105427041,6.8614033175398275,18,7,0,8.49,0,True
Button,21.656578855513416,80.04104250159318,1245.89780965721,6.073288345845043,19,8,0,8.19,0,True
Button,23.816465343097242,71.45489818851509,1173.3701415967569,6.744925435782861,17,9,0,15.18,0,True
Poisonous,20.53411909294523,82.0098235822698,1065.661123234418,6.5864115748566645,16,7,0,17.29,0,False
Shiitake,21.290944709647125,82.10279942722939,1580.865707459324,5.991864242438828,21,3,0,9.57,0,True
Oyster,20.995798915745645,83.98114313120806,1064.0123963325398,6.436119668744978,15,8,0,11.06,0,True
Poisonous,16.66505237099061,76.61510554901747,1238.829752573798,6.489501061211337,24,6,0,6.14,0,False
Button,21.367864883780776,87.23235942146887,922.7735169431421,6.103383581328999,28,5,0,9.37,0,True
Poisonous,15.011635290211435,82.97153765744385,921.7039677180275,7.246515356204961,28,4,0,4.28,0,False
Poisonous,24.220246807176885,84.91102943376914,1307.0404824948378,6.916810572815407,24,3,0,3.24,0,False
Button,18.959969467568406,82.36253810404189,1472.3314894069558,6.647034630663468,25,6,0,4.63,0,True
Shiitake,20.807226542148808,92.24534155430383,1103.4853799030654,6.077275226659602,25,8,0,6.45,0,True
Button,20.971562002310698,77.31671072531736,889.4290078391609,6.325370304224198,19,9,0,5.97,0,True
Button,20.3432534723375,71.35997309960374,1278.8771170866203,7.4915721761067235,16,8,0,12.33,0,True
Button,22.775441689881585,91.60158441326341,902.8366422031453,5.664710245699906,23,9,0,11.92,1,True
Shiitake,18.115891646083032,76.63103876420473,1118.1647900412493,7.025492258823471,25,3,1,2.23,0,True
Button,20.94438394291066,86.67350017109666,1333.4803678906046,6.038660122151511,26,4,1,6.7,0,True
Oyster,23.49571044182857,93.56321868973095,1557.0403906904385,6.057786213857932,17,6,0,7.14,0,True
Oyster,23.30587974165392,81.63661449084069,911.4078525036882,7.0144272534298935,27,9,0,5.74,0,True
Oyster,22.975532375090474,83.08010034944847,1245.5735596438947,6.278951832165395,25,7,0,13.37,1,True
Poisonous,19.680824608690394,81.30785113000628,1164.6269062813142,6.513094501662872,24,9,0,9.49,0,False
Poisonous,20.83642649789623,81.74298690255259,668.2227135791512,6.170354446822449,23,9,0,17.66,1,False
Button,22.915841589223387,88.13439547412206,1510.7177250092102,6.305629153886442,16,8,0,15.02,0,True
Oyster,18.46884560176486,78.18346133071763,1538.483172460792,7.037604722161724,21,5,0,6.61,0,True
